t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1718203036.90024,7208397,196,-758,3.31240830375794,-12.8102321135129
1718203036.91091,7208408,198,-758,3.34620838849017,-12.8102321135129
1718203036.92028,7208418,213,-637,3.59970902398185,-10.7653269872133
1718203036.9308,7208428,202,-433,3.41380855795462,-7.31771834452648
1718203036.94025,7208438,168,-353,2.83920711750681,-5.96571495523752
1718203036.95218,7208449,166,-259,2.80540703277459,-4.377110972823
1718203036.9602,7208457,147,-216,2.48430622781846,-3.65040915108018
1718203036.97087,7208468,135,-159,2.28150571942511,-2.6871067362118
1718203036.98015,7208477,126,-188,2.12940533813011,-3.17720796482905
1718203036.99104,7208488,117,-179,1.9773049568351,-3.02510758353404
1718203037.0005,7208498,112,-181,1.89280474500454,-3.05890766826626
1718203037.00975,7208507,110,-183,1.85900466027232,-3.09270775299849
1718203037.0205,7208518,109,-184,1.8421046179062,-3.1096077953646
1718203037.03259,7208530,103,-182,1.74070436370953,-3.07580771063238
1718203037.0405,7208538,105,-180,1.77450444844176,-3.04200762590015
1718203037.04988,7208547,102,-180,1.72380432134342,-3.04200762590015
1718203037.06029,7208558,100,-177,1.6900042366112,-2.99130749880182
1718203037.07097,7208568,100,-176,1.6900042366112,-2.9744074564357
1718203037.08044,7208578,97,-174,1.63930410951286,-2.94060737170348
1718203037.09076,7208588,96,-175,1.62240406714675,-2.95750741406959
1718203037.10023,7208597,93,-175,1.57170394004841,-2.95750741406959
1718203037.11235,7208610,94,-176,1.58860398241452,-2.9744074564357
1718203037.12028,7208618,92,-175,1.5548038976823,-2.95750741406959
1718203037.13104,7208628,89,-175,1.50410377058396,-2.95750741406959
1718203037.1403,7208638,90,-175,1.52100381295008,-2.95750741406959
1718203037.14976,7208647,91,-178,1.53790385531619,-3.00820754116793
1718203037.16045,7208658,91,-175,1.53790385531619,-2.95750741406959
1718203037.17103,7208668,87,-173,1.47030368585174,-2.92370732933737
1718203037.18068,7208678,89,-174,1.50410377058396,-2.94060737170348
1718203037.19273,7208690,86,-174,1.45340364348563,-2.94060737170348
1718203037.20071,7208698,86,-173,1.45340364348563,-2.92370732933737
1718203037.21006,7208707,85,-175,1.43650360111952,-2.95750741406959
1718203037.22059,7208718,83,-174,1.40270351638729,-2.94060737170348
1718203037.2302,7208727,81,-173,1.36890343165507,-2.92370732933737
1718203037.24088,7208738,80,-175,1.35200338928896,-2.95750741406959
1718203037.25013,7208747,79,-176,1.33510334692284,-2.9744074564357
1718203037.26081,7208758,48,-134,0.811202033573374,-2.264605677059
1718203037.27269,7208770,34,1,0.574601440447807,0.016900042366112
1718203037.28063,7208778,1,-21,0.016900042366112,-0.354900889688351
1718203037.29003,7208787,11,-27,0.185900466027232,-0.456301143885023
1718203037.30059,7208798,4,-28,0.0676001694644478,-0.473201186251135
1718203037.30997,7208807,6,-32,0.101400254196672,-0.540801355715583
1718203037.3207,7208818,8,-28,0.135200338928896,-0.473201186251135
1718203037.33008,7208827,6,-29,0.101400254196672,-0.490101228617247
1718203037.3408,7208838,8,-28,0.135200338928896,-0.473201186251135
1718203037.35263,7208850,8,-27,0.135200338928896,-0.456301143885023
1718203037.36074,7208858,10,-26,0.16900042366112,-0.439401101518911
1718203037.37011,7208867,10,-25,0.16900042366112,-0.422501059152799
1718203037.38062,7208878,11,-28,0.185900466027232,-0.473201186251135
1718203037.39025,7208888,11,-27,0.185900466027232,-0.456301143885023
1718203037.40079,7208898,12,-24,0.202800508393343,-0.405601016786687
1718203037.40992,7208907,12,-27,0.202800508393343,-0.456301143885023
1718203037.42074,7208918,10,-25,0.16900042366112,-0.422501059152799
1718203037.43282,7208930,8,-24,0.135200338928896,-0.405601016786687
1718203037.4407,7208938,7,-26,0.118300296562784,-0.439401101518911
1718203037.45023,7208948,9,-24,0.152100381295008,-0.405601016786687
1718203037.46071,7208958,15,-24,0.253500635491679,-0.405601016786687
1718203037.47017,7208967,15,-27,0.253500635491679,-0.456301143885023
1718203037.48114,7208978,13,-23,0.219700550759455,-0.388700974420575
1718203037.49052,7208988,11,-28,0.185900466027232,-0.473201186251135
1718203037.50002,7208997,11,-27,0.185900466027232,-0.456301143885023
1718203037.51219,7209009,11,-20,0.185900466027232,-0.338000847322239
1718203037.52017,7209017,13,-25,0.219700550759455,-0.422501059152799
1718203037.53104,7209028,16,-23,0.270400677857791,-0.388700974420575
1718203037.54037,7209038,17,-24,0.287300720223903,-0.405601016786687
1718203037.551,7209048,17,-20,0.287300720223903,-0.338000847322239
1718203037.5604,7209058,16,-23,0.270400677857791,-0.388700974420575
1718203037.57077,7209068,15,-23,0.253500635491679,-0.388700974420575
1718203037.58013,7209077,13,-23,0.219700550759455,-0.388700974420575
1718203037.59215,7209089,16,-23,0.270400677857791,-0.388700974420575
1718203037.59992,7209097,14,-23,0.236600593125567,-0.388700974420575
1718203037.61053,7209108,15,-22,0.253500635491679,-0.371800932054463
1718203037.61981,7209117,14,-21,0.236600593125567,-0.354900889688351
1718203037.63048,7209128,15,-24,0.253500635491679,-0.405601016786687
1718203037.64004,7209137,14,-25,0.236600593125567,-0.422501059152799
1718203037.65085,7209148,15,-25,0.253500635491679,-0.422501059152799
1718203037.66025,7209158,16,-24,0.270400677857791,-0.405601016786687
1718203037.67252,7209170,14,-23,0.236600593125567,-0.388700974420575
1718203037.68055,7209178,16,-25,0.270400677857791,-0.422501059152799
1718203037.68995,7209187,17,-22,0.287300720223903,-0.371800932054463
1718203037.70058,7209198,16,-22,0.270400677857791,-0.371800932054463
1718203037.71006,7209207,17,-23,0.287300720223903,-0.388700974420575
1718203037.72084,7209218,18,-21,0.304200762590015,-0.354900889688351
1718203037.7301,7209227,16,-22,0.270400677857791,-0.371800932054463
1718203037.7409,7209238,18,-19,0.304200762590015,-0.321100804956127
1718203037.7528,7209250,17,-19,0.287300720223903,-0.321100804956127
1718203037.76057,7209258,36,-21,0.60840152518003,-0.354900889688351
1718203037.76984,7209267,91,-0,1.53790385531619,-0
1718203037.78057,7209278,33,2,0.557701398081695,0.0338000847322239
1718203037.78996,7209287,48,-1,0.811202033573374,-0.016900042366112
1718203037.80079,7209298,45,1,0.760501906475038,0.016900042366112
1718203037.81011,7209307,44,1,0.743601864108926,0.016900042366112
1718203037.82075,7209318,42,-0,0.709801779376702,-0
1718203037.8329,7209330,41,-0,0.69290173701059,-0
1718203037.8409,7209338,42,-0,0.709801779376702,-0
1718203037.85022,7209348,42,-2,0.709801779376702,-0.0338000847322239
1718203037.86076,7209358,44,-0,0.743601864108926,-0
1718203037.87279,7209370,42,-0,0.709801779376702,-0
1718203037.88094,7209378,45,-1,0.760501906475038,-0.016900042366112
1718203037.89023,7209388,43,-0,0.726701821742814,-0
1718203037.90093,7209398,44,-0,0.743601864108926,-0
1718203037.91296,7209410,44,1,0.743601864108926,0.016900042366112
1718203037.92082,7209418,42,2,0.709801779376702,0.0338000847322239
1718203037.93024,7209428,44,3,0.743601864108926,0.0507001270983359
1718203037.94086,7209438,43,2,0.726701821742814,0.0338000847322239
1718203037.95021,7209448,45,3,0.760501906475038,0.0507001270983359
1718203037.96106,7209458,42,6,0.709801779376702,0.101400254196672
1718203037.97028,7209468,43,3,0.726701821742814,0.0507001270983359
1718203037.98083,7209478,44,4,0.743601864108926,0.0676001694644478
1718203037.99294,7209490,43,3,0.726701821742814,0.0507001270983359
1718203038.00093,7209498,43,3,0.726701821742814,0.0507001270983359
1718203038.01023,7209508,43,6,0.726701821742814,0.101400254196672
1718203038.02061,7209518,44,7,0.743601864108926,0.118300296562784
1718203038.02989,7209527,42,5,0.709801779376702,0.0845002118305598
1718203038.0404,7209538,44,6,0.743601864108926,0.101400254196672
1718203038.05077,7209548,44,9,0.743601864108926,0.152100381295008
1718203038.06033,7209558,43,8,0.726701821742814,0.135200338928896
1718203038.07219,7209569,43,9,0.726701821742814,0.152100381295008
1718203038.08001,7209577,40,10,0.676001694644478,0.16900042366112
1718203038.09005,7209587,41,11,0.69290173701059,0.185900466027232
1718203038.10049,7209598,40,12,0.676001694644478,0.202800508393343
1718203038.10982,7209607,38,10,0.642201609912254,0.16900042366112
1718203038.12047,7209618,40,12,0.676001694644478,0.202800508393343
1718203038.13098,7209628,14,-9,0.236600593125567,-0.152100381295008
1718203038.1404,7209638,34,-3,0.574601440447807,-0.0507001270983359
1718203038.15229,7209650,30,-3,0.507001270983359,-0.0507001270983359
1718203038.16031,7209658,28,-1,0.473201186251135,-0.016900042366112
1718203038.17107,7209668,29,-2,0.490101228617247,-0.0338000847322239
1718203038.18022,7209678,28,-3,0.473201186251135,-0.0507001270983359
1718203038.19112,7209688,28,-1,0.473201186251135,-0.016900042366112
1718203038.20043,7209698,27,-2,0.456301143885023,-0.0338000847322239
1718203038.21103,7209708,29,-3,0.490101228617247,-0.0507001270983359
1718203038.22053,7209718,29,-3,0.490101228617247,-0.0507001270983359
1718203038.23265,7209730,30,-4,0.507001270983359,-0.0676001694644478
1718203038.24062,7209738,30,-3,0.507001270983359,-0.0507001270983359
1718203038.25004,7209747,29,-1,0.490101228617247,-0.016900042366112
1718203038.26058,7209758,31,-2,0.523901313349471,-0.0338000847322239
1718203038.26994,7209767,29,-0,0.490101228617247,-0
1718203038.28047,7209778,29,-0,0.490101228617247,-0
1718203038.29104,7209788,26,2,0.439401101518911,0.0338000847322239
1718203038.30039,7209798,25,1,0.422501059152799,0.016900042366112
1718203038.31224,7209810,26,2,0.439401101518911,0.0338000847322239
1718203038.32026,7209818,26,2,0.439401101518911,0.0338000847322239
1718203038.3298,7209827,26,3,0.439401101518911,0.0507001270983359
1718203038.34031,7209838,24,3,0.405601016786687,0.0507001270983359
1718203038.35104,7209848,25,3,0.422501059152799,0.0507001270983359
1718203038.36059,7209858,25,4,0.422501059152799,0.0676001694644478
1718203038.36989,7209867,25,5,0.422501059152799,0.0845002118305598
1718203038.38051,7209878,24,4,0.405601016786687,0.0676001694644478
1718203038.39244,7209890,25,5,0.422501059152799,0.0845002118305598
1718203038.40044,7209898,24,5,0.405601016786687,0.0845002118305598
1718203038.40992,7209907,24,5,0.405601016786687,0.0845002118305598
1718203038.42045,7209918,24,7,0.405601016786687,0.118300296562784
1718203038.42994,7209927,23,5,0.388700974420575,0.0845002118305598
1718203038.44073,7209938,23,7,0.388700974420575,0.118300296562784
1718203038.44989,7209947,22,7,0.371800932054463,0.118300296562784
1718203038.46056,7209958,22,8,0.371800932054463,0.135200338928896
1718203038.47261,7209970,21,7,0.354900889688351,0.118300296562784
1718203038.48036,7209978,19,8,0.321100804956127,0.135200338928896
1718203038.49097,7209988,20,6,0.338000847322239,0.101400254196672
