experiment,pavloviaSessionId,posixTimeSec,cursorPositionXYPx,crosshairPositionXYPx,targetPositionXYPx,blockNumber,block_condition,conditionNumber,conditionName,trialNumber,pxPerCm,viewingDistanceCm,screenWidthPx,screenHeightPx,nearpointXYPx,trialStep,targetBool,crosshairBool
displacefixationgravflies2,HappySkyShark824,1711297352.064,"2553,1413","2560,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297352.079,"2552,1412","2560,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297352.095,"2552,1412","2560,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297352.111,"2552,1412","2559,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297352.127,"2552,1411","2559,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297352.143,"2551,1411","2558,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297352.159,"2551,1410","2558,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297352.176,"2550,1410","2558,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297352.191,"2550,1410","2557,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297352.207,"2549,1409","2557,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297352.223,"2548,1409","2556,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297352.239,"2547,1409","2556,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297352.257,"2545,1409","2556,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297352.272,"2545,1409","2555,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297352.289,"2545,1409","2555,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297352.306,"2545,1409","2554,1409",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
displacefixationgravflies2,HappySkyShark824,1711297352.322,"2545,1409","2554,1410",,40,40_1,1,GravFlies_Left1Deg,3,87.37201365187713,40,5120,2880,"2560,1440",trialInstructionRoutineEachFrame,FALSE,FALSE
